n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,801.0,0.06527400016784668,0.7045198082923889,0.7697938084602356,0.005496382713317871,0.7156622409820557,0.7211586236953735
1.6777216e7,1.6777216e7,802.0,0.06574797630310059,0.7041124105453491,0.7698603868484497,0.006221354007720947,0.7150326371192932,0.7212539911270142
1.6777216e7,1.6777216e7,803.0,0.07255512475967407,0.6975877285003662,0.7701428532600403,0.0060836076736450195,0.7153720855712891,0.7214556932449341
1.6777216e7,1.6777216e7,804.0,0.06438404321670532,0.7056657075881958,0.7700497508049011,0.004914462566375732,0.7167218327522278,0.7216362953186035
1.6777216e7,1.6777216e7,805.0,0.06445246934890747,0.7055676579475403,0.7700201272964478,0.004740536212921143,0.716705858707428,0.7214463949203491
1.6777216e7,1.6777216e7,806.0,0.06511431932449341,0.7049013376235962,0.7700156569480896,0.005374550819396973,0.7159128785133362,0.7212874293327332
1.6777216e7,1.6777216e7,807.0,0.06543004512786865,0.7042804956436157,0.7697105407714844,0.004860281944274902,0.7164614796638489,0.7213217616081238
1.6777216e7,1.6777216e7,808.0,0.06490093469619751,0.7051466107368469,0.7700475454330444,0.005512356758117676,0.7156212329864502,0.7211335897445679
1.6777216e7,1.6777216e7,809.0,0.06646120548248291,0.7030363082885742,0.7694975137710571,0.003973960876464844,0.7177552580833435,0.7217292189598083
1.6777216e7,1.6777216e7,810.0,0.06645405292510986,0.7033737897872925,0.7698278427124023,0.004341065883636475,0.7164003252983093,0.7207413911819458
1.6777216e7,1.6777216e7,811.0,0.06530779600143433,0.7047761678695679,0.7700839638710022,0.005448400974273682,0.7152449488639832,0.7206933498382568
1.6777216e7,1.6777216e7,812.0,0.06513643264770508,0.704786479473114,0.7699229121208191,0.004397988319396973,0.7170526385307312,0.7214506268501282
1.6777216e7,1.6777216e7,813.0,0.06722748279571533,0.7028208374977112,0.7700483202934265,0.0038316845893859863,0.717308521270752,0.7211402058601379
1.6777216e7,1.6777216e7,814.0,0.06319481134414673,0.7067873477935791,0.7699821591377258,0.005562901496887207,0.7152692675590515,0.7208321690559387
1.6777216e7,1.6777216e7,815.0,0.063568115234375,0.7065218687057495,0.7700899839401245,0.005492806434631348,0.7163159847259521,0.7218087911605835
1.6777216e7,1.6777216e7,816.0,0.06324917078018188,0.7068907022476196,0.7701398730278015,0.005170702934265137,0.7165787220001221,0.7217494249343872
1.6777216e7,1.6777216e7,817.0,0.06376945972442627,0.7061138153076172,0.7698832750320435,0.005314528942108154,0.7153837084770203,0.7206982374191284
1.6777216e7,1.6777216e7,818.0,0.06360667943954468,0.7061838507652283,0.769790530204773,0.004775285720825195,0.7167631387710571,0.7215384244918823
1.6777216e7,1.6777216e7,819.0,0.06560111045837402,0.7044932842254639,0.7700943946838379,0.006074726581573486,0.7145766615867615,0.720651388168335
1.6777216e7,1.6777216e7,820.0,0.06630754470825195,0.7037383317947388,0.7700458765029907,0.005095839500427246,0.7164950370788574,0.7215908765792847
1.6777216e7,1.6777216e7,821.0,0.06611472368240356,0.7039194107055664,0.77003413438797,0.0033954977989196777,0.7171105146408081,0.7205060124397278
1.6777216e7,1.6777216e7,822.0,0.0675804615020752,0.7023664712905884,0.7699469327926636,0.004561185836791992,0.7166169881820679,0.7211781740188599
1.6777216e7,1.6777216e7,823.0,0.06452268362045288,0.7052332758903503,0.7697559595108032,0.004235446453094482,0.7165679335594177,0.7208033800125122
1.6777216e7,1.6777216e7,824.0,0.06499356031417847,0.7048187851905823,0.7698123455047607,0.004247188568115234,0.7171030044555664,0.7213501930236816
1.6777216e7,1.6777216e7,825.0,0.06346255540847778,0.7065916061401367,0.7700541615486145,0.005017101764678955,0.7160605192184448,0.7210776209831238
1.6777216e7,1.6777216e7,826.0,0.0669565200805664,0.703352689743042,0.7703092098236084,0.00468677282333374,0.7159922122955322,0.720678985118866
1.6777216e7,1.6777216e7,827.0,0.06640774011611938,0.7034558653831482,0.7698636054992676,0.004393279552459717,0.7162611484527588,0.7206544280052185
1.6777216e7,1.6777216e7,828.0,0.07112681865692139,0.6988336443901062,0.7699604630470276,0.004534125328063965,0.7161988615989685,0.7207329869270325
1.6777216e7,1.6777216e7,829.0,0.06651502847671509,0.7033929824829102,0.7699080109596252,0.004850864410400391,0.715506374835968,0.7203572392463684
1.6777216e7,1.6777216e7,830.0,0.07198107242584229,0.6978784799575806,0.7698595523834229,0.004883289337158203,0.7161372900009155,0.7210205793380737
1.6777216e7,1.6777216e7,831.0,0.06589329242706299,0.7041300535202026,0.7700233459472656,0.005805850028991699,0.7155973315238953,0.721403181552887
1.6777216e7,1.6777216e7,832.0,0.06522053480148315,0.7050533294677734,0.7702738642692566,0.0043274760246276855,0.7169486880302429,0.7212761640548706
1.6777216e7,1.6777216e7,833.0,0.06470155715942383,0.7053340077400208,0.7700355648994446,0.004054009914398193,0.7177424430847168,0.721796452999115
1.6777216e7,1.6777216e7,834.0,0.0647243857383728,0.7053580284118652,0.770082414150238,0.004984498023986816,0.7162790894508362,0.721263587474823
1.6777216e7,1.6777216e7,835.0,0.06411528587341309,0.7056673169136047,0.7697826027870178,0.004744768142700195,0.7158944010734558,0.720639169216156
1.6777216e7,1.6777216e7,836.0,0.0663796067237854,0.7035976052284241,0.7699772119522095,0.00584489107131958,0.7148424386978149,0.7206873297691345
1.6777216e7,1.6777216e7,837.0,0.0662374496459961,0.7036411762237549,0.769878625869751,0.005992114543914795,0.7150824069976807,0.7210745215415955
1.6777216e7,1.6777216e7,838.0,0.06508737802505493,0.7046654224395752,0.7697528004646301,0.004504859447479248,0.7165701985359192,0.7210750579833984
1.6777216e7,1.6777216e7,839.0,0.06402945518493652,0.705888569355011,0.7699180245399475,0.004101276397705078,0.7173208594322205,0.7214221358299255
1.6777216e7,1.6777216e7,840.0,0.06545138359069824,0.7042114734649658,0.7696628570556641,0.004372894763946533,0.7169997096061707,0.7213726043701172
1.6777216e7,1.6777216e7,841.0,0.06664413213729858,0.7032377123832703,0.7698818445205688,0.004662156105041504,0.7164101600646973,0.7210723161697388
