n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,178.0,0.06567603349685669,0.7045041918754578,0.7701802253723145,0.005045533180236816,0.7159616947174072,0.721007227897644
1.6777216e7,1.6777216e7,179.0,0.06282281875610352,0.7070955038070679,0.7699183225631714,0.005388140678405762,0.7158158421516418,0.7212039828300476
1.6777216e7,1.6777216e7,180.0,0.062402963638305664,0.7073503136634827,0.7697532773017883,0.005315840244293213,0.715519905090332,0.7208357453346252
1.6777216e7,1.6777216e7,181.0,0.06552153825759888,0.7044907808303833,0.7700123190879822,0.005035817623138428,0.716393768787384,0.7214295864105225
1.6777216e7,1.6777216e7,182.0,0.0671614408493042,0.7026970982551575,0.7698585391044617,0.004494011402130127,0.7165961861610413,0.7210901975631714
1.6777216e7,1.6777216e7,183.0,0.06392854452133179,0.7059407234191895,0.7698692679405212,0.00531691312789917,0.7154843211174011,0.7208012342453003
1.6777216e7,1.6777216e7,184.0,0.06651395559310913,0.7033942341804504,0.7699081897735596,0.00592648983001709,0.7155610918998718,0.7214875817298889
1.6777216e7,1.6777216e7,185.0,0.06305760145187378,0.7069405913352966,0.7699981927871704,0.005302369594573975,0.7160690426826477,0.7213714122772217
1.6777216e7,1.6777216e7,186.0,0.06666886806488037,0.7027713656425476,0.769440233707428,0.004356861114501953,0.7166929244995117,0.7210497856140137
1.6777216e7,1.6777216e7,187.0,0.0676490068435669,0.7024092674255371,0.770058274269104,0.004837632179260254,0.7161234021186829,0.7209610342979431
1.6777216e7,1.6777216e7,188.0,0.06343704462051392,0.7066684365272522,0.7701054811477661,0.005896925926208496,0.7152194976806641,0.7211164236068726
1.6777216e7,1.6777216e7,189.0,0.06540286540985107,0.7046106457710266,0.7700135111808777,0.005402088165283203,0.7161919474601746,0.7215940356254578
1.6777216e7,1.6777216e7,190.0,0.06659471988677979,0.7033995389938354,0.7699942588806152,0.004577457904815674,0.7168722748756409,0.7214497327804565
1.6777216e7,1.6777216e7,191.0,0.06723916530609131,0.7030022144317627,0.770241379737854,0.004467010498046875,0.7164701223373413,0.7209371328353882
1.6777216e7,1.6777216e7,192.0,0.06447428464889526,0.7055449485778809,0.7700192332267761,0.006215512752532959,0.7142996191978455,0.7205151319503784
1.6777216e7,1.6777216e7,193.0,0.06491720676422119,0.7051013112068176,0.7700185179710388,0.004873871803283691,0.7163804173469543,0.721254289150238
1.6777216e7,1.6777216e7,194.0,0.06609827280044556,0.7035390734672546,0.7696373462677002,0.005334615707397461,0.7164510488510132,0.7217856645584106
1.6777216e7,1.6777216e7,195.0,0.0657317042350769,0.7042364478111267,0.7699681520462036,0.004536330699920654,0.7167553901672363,0.721291720867157
1.6777216e7,1.6777216e7,196.0,0.06814050674438477,0.7020550966262817,0.7701956033706665,0.006054878234863281,0.7153217792510986,0.7213766574859619
1.6777216e7,1.6777216e7,197.0,0.06414282321929932,0.705917477607727,0.7700603008270264,0.005301713943481445,0.7156552076339722,0.7209569215774536
1.6777216e7,1.6777216e7,198.0,0.06677210330963135,0.703266978263855,0.7700390815734863,0.004055321216583252,0.7173999547958374,0.7214552760124207
1.6777216e7,1.6777216e7,199.0,0.06498086452484131,0.7049117088317871,0.7698925733566284,0.0047667622566223145,0.7162039875984192,0.7209707498550415
1.6777216e7,1.6777216e7,200.0,0.06703704595565796,0.7031681537628174,0.7702051997184753,0.00418853759765625,0.7170674800872803,0.7212560176849365
