n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,901.0,0.06897181272506714,0.700908899307251,0.7698807120323181,0.0056378841400146484,0.7160093784332275,0.7216472625732422
1.6777216e7,1.6777216e7,902.0,0.06638973951339722,0.7033937573432922,0.7697834968566895,0.005927324295043945,0.7153141498565674,0.7212414741516113
1.6777216e7,1.6777216e7,903.0,0.06500482559204102,0.7051213383674622,0.7701261639595032,0.0046340227127075195,0.7159128785133362,0.7205469012260437
1.6777216e7,1.6777216e7,904.0,0.06429743766784668,0.705508828163147,0.7698062658309937,0.005227565765380859,0.7161852121353149,0.7214127779006958
1.6777216e7,1.6777216e7,905.0,0.06730979681015015,0.7028220295906067,0.7701318264007568,0.004993736743927002,0.7161336541175842,0.7211273908615112
1.6777216e7,1.6777216e7,906.0,0.06839525699615479,0.7015004754066467,0.7698957324028015,0.004127204418182373,0.7172154188156128,0.7213426232337952
1.6777216e7,1.6777216e7,907.0,0.06791317462921143,0.7023527026176453,0.7702658772468567,0.00501638650894165,0.7163787484169006,0.7213951349258423
1.6777216e7,1.6777216e7,908.0,0.06640291213989258,0.7038438320159912,0.7702467441558838,0.005264222621917725,0.7159090638160706,0.7211732864379883
1.6777216e7,1.6777216e7,909.0,0.06677019596099854,0.7032668590545654,0.770037055015564,0.004699289798736572,0.7169039845466614,0.721603274345398
1.6777216e7,1.6777216e7,910.0,0.06594854593276978,0.7040978074073792,0.7700463533401489,0.006085813045501709,0.7159160375595093,0.722001850605011
1.6777216e7,1.6777216e7,911.0,0.06405860185623169,0.705865740776062,0.7699243426322937,0.0050299763679504395,0.7159467339515686,0.720976710319519
1.6777216e7,1.6777216e7,912.0,0.066048264503479,0.7039623260498047,0.7700105905532837,0.004060804843902588,0.7175140380859375,0.7215748429298401
1.6777216e7,1.6777216e7,913.0,0.06699764728546143,0.702793538570404,0.7697911858558655,0.005080699920654297,0.7158687114715576,0.7209494113922119
1.6777216e7,1.6777216e7,914.0,0.06786739826202393,0.7017001509666443,0.7695675492286682,0.004977285861968994,0.7161182761192322,0.7210955619812012
1.6777216e7,1.6777216e7,915.0,0.06345343589782715,0.7067224979400635,0.7701759338378906,0.005756735801696777,0.7156254649162292,0.721382200717926
1.6777216e7,1.6777216e7,916.0,0.06517219543457031,0.7046390175819397,0.76981121301651,0.00568842887878418,0.716110110282898,0.7217985391616821
1.6777216e7,1.6777216e7,917.0,0.06774652004241943,0.7021081447601318,0.7698546648025513,0.0053108930587768555,0.7155235409736633,0.7208344340324402
1.6777216e7,1.6777216e7,918.0,0.06674730777740479,0.703474223613739,0.7702215313911438,0.005481719970703125,0.7155951857566833,0.7210769057273865
1.6777216e7,1.6777216e7,919.0,0.0647537112236023,0.7050380110740662,0.7697917222976685,0.005057394504547119,0.7164928317070007,0.7215502262115479
1.6777216e7,1.6777216e7,920.0,0.06458824872970581,0.7050834894180298,0.7696717381477356,0.004400968551635742,0.7165644764900208,0.7209654450416565
1.6777216e7,1.6777216e7,921.0,0.06525152921676636,0.7048823833465576,0.770133912563324,0.004954397678375244,0.7165707945823669,0.7215251922607422
1.6777216e7,1.6777216e7,922.0,0.06636208295822144,0.7039176821708679,0.7702797651290894,0.0058487653732299805,0.7151322960853577,0.7209810614585876
1.6777216e7,1.6777216e7,923.0,0.06880474090576172,0.7013294696807861,0.7701342105865479,0.004680752754211426,0.7162442207336426,0.720924973487854
1.6777216e7,1.6777216e7,924.0,0.06300145387649536,0.7067372798919678,0.7697387337684631,0.005836367607116699,0.7159014344215393,0.721737802028656
