n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
8.388608e6,8.388608e6,601.0,0.06804656982421875,0.7021085023880005,0.7701550722122192,0.0062694549560546875,0.7148435115814209,0.7211129665374756
8.388608e6,8.388608e6,602.0,0.06950056552886963,0.7003415822982788,0.7698421478271484,0.006794929504394531,0.7148420810699463,0.7216370105743408
8.388608e6,8.388608e6,603.0,0.0677347183227539,0.7022655010223389,0.7700002193450928,0.005289435386657715,0.715837836265564,0.7211272716522217
8.388608e6,8.388608e6,604.0,0.07519805431365967,0.6946585178375244,0.7698565721511841,0.00635373592376709,0.7155423164367676,0.7218960523605347
8.388608e6,8.388608e6,605.0,0.07162797451019287,0.6983557939529419,0.7699837684631348,0.006055951118469238,0.7155338525772095,0.7215898036956787
8.388608e6,8.388608e6,606.0,0.07039380073547363,0.6993787288665771,0.7697725296020508,0.005832076072692871,0.7155323028564453,0.7213643789291382
8.388608e6,8.388608e6,607.0,0.06907761096954346,0.7009036540985107,0.7699812650680542,0.004828333854675293,0.7165343761444092,0.7213627099990845
8.388608e6,8.388608e6,608.0,0.06947195529937744,0.7002501487731934,0.7697221040725708,0.0036145448684692383,0.7174625396728516,0.7210770845413208
8.388608e6,8.388608e6,609.0,0.06978833675384521,0.700273871421814,0.7700622081756592,0.005454421043395996,0.7156296968460083,0.7210841178894043
8.388608e6,8.388608e6,610.0,0.0680915117263794,0.7018358707427979,0.7699273824691772,0.005531191825866699,0.7150874137878418,0.7206186056137085
8.388608e6,8.388608e6,611.0,0.06969380378723145,0.6997667551040649,0.7694605588912964,0.00668179988861084,0.715039849281311,0.7217216491699219
8.388608e6,8.388608e6,612.0,0.07116842269897461,0.6983741521835327,0.7695425748825073,0.008008003234863281,0.7139730453491211,0.7219810485839844
8.388608e6,8.388608e6,613.0,0.06750810146331787,0.702082633972168,0.7695907354354858,0.005752682685852051,0.7149691581726074,0.7207218408584595
8.388608e6,8.388608e6,614.0,0.06641888618469238,0.7035374641418457,0.7699563503265381,0.006285309791564941,0.7144927978515625,0.7207781076431274
8.388608e6,8.388608e6,615.0,0.07392013072967529,0.6960593461990356,0.7699794769287109,0.0060672760009765625,0.7150235176086426,0.7210907936096191
8.388608e6,8.388608e6,616.0,0.06926286220550537,0.7004520893096924,0.7697149515151978,0.0064896345138549805,0.7149527072906494,0.7214423418045044
8.388608e6,8.388608e6,617.0,0.06679856777191162,0.7031298875808716,0.7699284553527832,0.006649613380432129,0.7141964435577393,0.7208460569381714
