n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,362.0,0.06673407554626465,0.7033653855323792,0.7700994610786438,0.00419306755065918,0.7170829772949219,0.721276044845581
1.6777216e7,1.6777216e7,363.0,0.0644194483757019,0.705609917640686,0.7700293660163879,0.005393624305725098,0.7152159214019775,0.7206095457077026
1.6777216e7,1.6777216e7,364.0,0.0646865963935852,0.7051121592521667,0.769798755645752,0.005380511283874512,0.7151362299919128,0.7205167412757874
1.6777216e7,1.6777216e7,365.0,0.06594133377075195,0.7037743926048279,0.7697157263755798,0.005797207355499268,0.7161194682121277,0.721916675567627
1.6777216e7,1.6777216e7,366.0,0.06284922361373901,0.7072540521621704,0.7701032757759094,0.004881143569946289,0.7162314057350159,0.7211125493049622
1.6777216e7,1.6777216e7,367.0,0.06463611125946045,0.7049681544303894,0.7696042656898499,0.006384909152984619,0.7147176265716553,0.7211025357246399
1.6777216e7,1.6777216e7,368.0,0.06303668022155762,0.7068469524383545,0.7698836326599121,0.005782663822174072,0.715770423412323,0.7215530872344971
1.6777216e7,1.6777216e7,369.0,0.06826549768447876,0.701645016670227,0.7699105143547058,0.005123436450958252,0.7162890434265137,0.7214124798774719
1.6777216e7,1.6777216e7,370.0,0.06562316417694092,0.7042234539985657,0.7698466181755066,0.003971278667449951,0.7165241241455078,0.7204954028129578
1.6777216e7,1.6777216e7,371.0,0.06368571519851685,0.7062221765518188,0.7699078917503357,0.004797816276550293,0.7173952460289001,0.7221930623054504
1.6777216e7,1.6777216e7,372.0,0.06628793478012085,0.7036982178688049,0.7699861526489258,0.0053702592849731445,0.7156191468238831,0.7209894061088562
1.6777216e7,1.6777216e7,373.0,0.06846886873245239,0.7016185522079468,0.7700874209403992,0.004830598831176758,0.7162050008773804,0.7210355997085571
1.6777216e7,1.6777216e7,374.0,0.06489109992980957,0.7052174210548401,0.7701085209846497,0.004655063152313232,0.7164915204048157,0.7211465835571289
1.6777216e7,1.6777216e7,375.0,0.06353414058685303,0.7065245509147644,0.7700586915016174,0.004652678966522217,0.7167490720748901,0.7214017510414124
1.6777216e7,1.6777216e7,376.0,0.06661134958267212,0.7033684253692627,0.7699797749519348,0.005834996700286865,0.7152873277664185,0.7211223244667053
1.6777216e7,1.6777216e7,377.0,0.06640613079071045,0.7039228081703186,0.770328938961029,0.00539165735244751,0.7160484790802002,0.7214401364326477
1.6777216e7,1.6777216e7,378.0,0.06528329849243164,0.7047140598297119,0.7699973583221436,0.005727708339691162,0.7157726287841797,0.7215003371238708
1.6777216e7,1.6777216e7,379.0,0.06426304578781128,0.7056460380554199,0.7699090838432312,0.004575550556182861,0.7166092991828918,0.7211848497390747
1.6777216e7,1.6777216e7,380.0,0.06648045778274536,0.7036214470863342,0.7701019048690796,0.004961550235748291,0.7156936526298523,0.7206552028656006
1.6777216e7,1.6777216e7,381.0,0.0647742748260498,0.7047479152679443,0.7695221900939941,0.005021929740905762,0.7162079811096191,0.7212299108505249
1.6777216e7,1.6777216e7,382.0,0.06553679704666138,0.7045583724975586,0.77009516954422,0.004785895347595215,0.7164058685302734,0.7211917638778687
1.6777216e7,1.6777216e7,383.0,0.06930577754974365,0.700846254825592,0.7701520323753357,0.0050716400146484375,0.7160561680793762,0.7211278080940247
1.6777216e7,1.6777216e7,384.0,0.06720983982086182,0.7026516199111938,0.7698614597320557,0.004537999629974365,0.7165119647979736,0.721049964427948
