n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
8.388608e6,8.388608e6,401.0,0.06694614887237549,0.7025036811828613,0.7694498300552368,0.005465388298034668,0.7160758972167969,0.7215412855148315
8.388608e6,8.388608e6,402.0,0.06681835651397705,0.7036925554275513,0.7705109119415283,0.005641460418701172,0.7159091234207153,0.7215505838394165
8.388608e6,8.388608e6,403.0,0.06861186027526855,0.7009803056716919,0.7695921659469604,0.00524747371673584,0.7157126665115356,0.7209601402282715
8.388608e6,8.388608e6,404.0,0.0704958438873291,0.6995301246643066,0.7700259685516357,0.0063974857330322266,0.7151134014129639,0.7215108871459961
8.388608e6,8.388608e6,405.0,0.07005143165588379,0.6995987892150879,0.7696502208709717,0.006424903869628906,0.7135093212127686,0.7199342250823975
8.388608e6,8.388608e6,406.0,0.06640982627868652,0.703011155128479,0.7694209814071655,0.005774736404418945,0.7147812843322754,0.7205560207366943
8.388608e6,8.388608e6,407.0,0.06832849979400635,0.7014107704162598,0.7697392702102661,0.005005359649658203,0.7155555486679077,0.7205609083175659
8.388608e6,8.388608e6,408.0,0.07357263565063477,0.6957727670669556,0.7693454027175903,0.005877137184143066,0.7159024477005005,0.7217795848846436
8.388608e6,8.388608e6,409.0,0.06965816020965576,0.7003448009490967,0.7700029611587524,0.004844069480895996,0.7170580625534058,0.7219021320343018
8.388608e6,8.388608e6,410.0,0.06893348693847656,0.7009249925613403,0.7698584794998169,0.006507277488708496,0.7158569097518921,0.7223641872406006
8.388608e6,8.388608e6,411.0,0.07369697093963623,0.6964237689971924,0.7701207399368286,0.006420612335205078,0.7155375480651855,0.7219581604003906
8.388608e6,8.388608e6,412.0,0.0729442834854126,0.6963365077972412,0.7692807912826538,0.00533604621887207,0.7167321443557739,0.722068190574646
8.388608e6,8.388608e6,413.0,0.06912708282470703,0.7010465860366821,0.7701736688613892,0.007059335708618164,0.7139797210693359,0.7210390567779541
8.388608e6,8.388608e6,414.0,0.07014691829681396,0.6999744176864624,0.7701213359832764,0.005771160125732422,0.7155259847640991,0.7212971448898315
8.388608e6,8.388608e6,415.0,0.07000589370727539,0.7003531455993652,0.7703590393066406,0.005707263946533203,0.7155842781066895,0.7212915420532227
8.388608e6,8.388608e6,416.0,0.0667257308959961,0.703356146812439,0.7700818777084351,0.006132006645202637,0.7155106067657471,0.7216426134109497
8.388608e6,8.388608e6,417.0,0.06740069389343262,0.7026692628860474,0.77006995677948,0.006585478782653809,0.7146041393280029,0.7211896181106567
8.388608e6,8.388608e6,418.0,0.06842625141143799,0.7018680572509766,0.7702943086624146,0.005886673927307129,0.714937686920166,0.7208243608474731
8.388608e6,8.388608e6,419.0,0.07005691528320312,0.699426531791687,0.7694834470748901,0.007542014122009277,0.7136660814285278,0.7212080955505371
8.388608e6,8.388608e6,420.0,0.06994438171386719,0.7003166675567627,0.7702610492706299,0.005915164947509766,0.7161697149276733,0.7220848798751831
8.388608e6,8.388608e6,421.0,0.06723988056182861,0.7018916606903076,0.7691315412521362,0.005925178527832031,0.7146328687667847,0.7205580472946167
8.388608e6,8.388608e6,422.0,0.06977427005767822,0.700070858001709,0.7698451280593872,0.004942774772644043,0.7163907289505005,0.7213335037231445
8.388608e6,8.388608e6,423.0,0.0706108808517456,0.6993306875228882,0.7699415683746338,0.005867362022399902,0.7153319120407104,0.7211992740631104
8.388608e6,8.388608e6,424.0,0.0689096450805664,0.7013134956359863,0.7702231407165527,0.007657170295715332,0.7135121822357178,0.7211693525314331
8.388608e6,8.388608e6,425.0,0.06662595272064209,0.7033072710037231,0.7699332237243652,0.005674481391906738,0.7154600620269775,0.7211345434188843
8.388608e6,8.388608e6,426.0,0.07054746150970459,0.6992828845977783,0.7698303461074829,0.006093621253967285,0.7149821519851685,0.7210757732391357
8.388608e6,8.388608e6,427.0,0.06858503818511963,0.7007303237915039,0.7693153619766235,0.007014274597167969,0.7146977186203003,0.7217119932174683
8.388608e6,8.388608e6,428.0,0.06637239456176758,0.7036703824996948,0.7700427770614624,0.0060253143310546875,0.7162777185440063,0.722303032875061
8.388608e6,8.388608e6,429.0,0.07413578033447266,0.696269154548645,0.7704049348831177,0.005566596984863281,0.715309739112854,0.7208763360977173
8.388608e6,8.388608e6,430.0,0.06888830661773682,0.7010360956192017,0.7699244022369385,0.007477760314941406,0.7145124673843384,0.7219902276992798
8.388608e6,8.388608e6,431.0,0.07227504253387451,0.6983166933059692,0.7705917358398438,0.00578463077545166,0.7156658172607422,0.7214504480361938
8.388608e6,8.388608e6,432.0,0.06666290760040283,0.7034547328948975,0.7701176404953003,0.006072402000427246,0.7137991189956665,0.7198715209960938
8.388608e6,8.388608e6,433.0,0.06615078449249268,0.703519344329834,0.7696701288223267,0.005603194236755371,0.7150901556015015,0.7206933498382568
8.388608e6,8.388608e6,434.0,0.06857192516326904,0.7011579275131226,0.7697298526763916,0.005280256271362305,0.7166244983673096,0.7219047546386719
8.388608e6,8.388608e6,435.0,0.06917834281921387,0.7005195617675781,0.769697904586792,0.006179451942443848,0.714653730392456,0.7208331823348999
8.388608e6,8.388608e6,436.0,0.06506931781768799,0.7046064138412476,0.7696757316589355,0.006185173988342285,0.714810848236084,0.7209960222244263
8.388608e6,8.388608e6,437.0,0.07104349136352539,0.6991994380950928,0.7702429294586182,0.005491375923156738,0.715418815612793,0.7209101915359497
8.388608e6,8.388608e6,438.0,0.07117676734924316,0.6984714269638062,0.7696481943130493,0.006559848785400391,0.7135019302368164,0.7200617790222168
8.388608e6,8.388608e6,439.0,0.07148730754852295,0.6979753971099854,0.7694627046585083,0.007042646408081055,0.7141035795211792,0.7211462259292603
8.388608e6,8.388608e6,440.0,0.06643879413604736,0.7033599615097046,0.769798755645752,0.0057915449142456055,0.7157282829284668,0.7215198278427124
