n,t,seed,Δ_method_1,Δ_method_1_t_0,Δ_method_1_t_1,Δ_method_2,Δ_method_2_t_0,Δ_method_2_t_1
1.6777216e7,1.6777216e7,201.0,0.06335508823394775,0.7064775228500366,0.7698326110839844,0.005544900894165039,0.7158958315849304,0.7214407324790955
1.6777216e7,1.6777216e7,202.0,0.06479954719543457,0.7054023742675781,0.7702019214630127,0.005455911159515381,0.7159910798072815,0.7214469909667969
1.6777216e7,1.6777216e7,203.0,0.07141178846359253,0.6984177827835083,0.7698295712471008,0.004733085632324219,0.716137170791626,0.7208702564239502
1.6777216e7,1.6777216e7,204.0,0.06601905822753906,0.70411217212677,0.7701312303543091,0.004980802536010742,0.7164959907531738,0.7214767932891846
1.6777216e7,1.6777216e7,205.0,0.06560248136520386,0.7043099999427795,0.7699124813079834,0.0047155022621154785,0.7164032459259033,0.7211187481880188
1.6777216e7,1.6777216e7,206.0,0.06659406423568726,0.7031770944595337,0.769771158695221,0.0047730207443237305,0.7160354256629944,0.7208084464073181
1.6777216e7,1.6777216e7,207.0,0.06470394134521484,0.7052627801895142,0.769966721534729,0.0056861042976379395,0.7156234979629517,0.7213096022605896
1.6777216e7,1.6777216e7,208.0,0.06939136981964111,0.7004348039627075,0.7698261737823486,0.0060233473777771,0.7148489356040955,0.7208722829818726
1.6777216e7,1.6777216e7,209.0,0.06537449359893799,0.7045531868934631,0.7699276804924011,0.004828453063964844,0.7165539264678955,0.7213823795318604
1.6777216e7,1.6777216e7,210.0,0.07016998529434204,0.69973224401474,0.769902229309082,0.0036777853965759277,0.7174312472343445,0.7211090326309204
1.6777216e7,1.6777216e7,211.0,0.0658494234085083,0.7041537761688232,0.7700031995773315,0.004177212715148926,0.7170829176902771,0.721260130405426
1.6777216e7,1.6777216e7,212.0,0.06729871034622192,0.7023794651031494,0.7696781754493713,0.004931390285491943,0.7160757184028625,0.7210071086883545
1.6777216e7,1.6777216e7,213.0,0.06367045640945435,0.7061165571212769,0.7697870135307312,0.0037338733673095703,0.716827929019928,0.7205618023872375
1.6777216e7,1.6777216e7,214.0,0.06576764583587646,0.7042011022567749,0.7699687480926514,0.006389915943145752,0.7150974273681641,0.7214873433113098
1.6777216e7,1.6777216e7,215.0,0.06836879253387451,0.7018890380859375,0.770257830619812,0.0047411322593688965,0.7163475155830383,0.7210886478424072
1.6777216e7,1.6777216e7,216.0,0.06535214185714722,0.7047052383422852,0.7700573801994324,0.0054801106452941895,0.7164850831031799,0.7219651937484741
1.6777216e7,1.6777216e7,217.0,0.06581312417984009,0.7042590975761414,0.7700722217559814,0.005874037742614746,0.7149941325187683,0.7208681702613831
1.6777216e7,1.6777216e7,218.0,0.06398200988769531,0.7057570219039917,0.769739031791687,0.0042705535888671875,0.7170527577400208,0.7213233113288879
1.6777216e7,1.6777216e7,219.0,0.06599950790405273,0.703819990158081,0.7698194980621338,0.00529712438583374,0.715584397315979,0.7208815217018127
1.6777216e7,1.6777216e7,220.0,0.06348860263824463,0.7063785791397095,0.7698671817779541,0.005032658576965332,0.716513991355896,0.7215466499328613
1.6777216e7,1.6777216e7,221.0,0.06670570373535156,0.7031769752502441,0.7698826789855957,0.005570650100708008,0.715211033821106,0.720781683921814
1.6777216e7,1.6777216e7,222.0,0.06520587205886841,0.7047887444496155,0.7699946165084839,0.004993140697479248,0.7161647081375122,0.7211578488349915
1.6777216e7,1.6777216e7,223.0,0.06558692455291748,0.7041143774986267,0.7697013020515442,0.0046454668045043945,0.7164367437362671,0.7210822105407715
1.6777216e7,1.6777216e7,224.0,0.06901723146438599,0.7011556625366211,0.7701728940010071,0.005327761173248291,0.7159486413002014,0.7212764024734497
1.6777216e7,1.6777216e7,225.0,0.0632929801940918,0.7066462635993958,0.7699392437934875,0.0043103694915771484,0.7166153192520142,0.7209256887435913
1.6777216e7,1.6777216e7,226.0,0.06532907485961914,0.7046303153038025,0.7699593901634216,0.005748152732849121,0.7155782580375671,0.7213264107704163
1.6777216e7,1.6777216e7,227.0,0.06688058376312256,0.7029825448989868,0.7698631286621094,0.00555187463760376,0.7153231501579285,0.7208750247955322
1.6777216e7,1.6777216e7,228.0,0.06585651636123657,0.7039068341255188,0.7697633504867554,0.005687892436981201,0.7154526114463806,0.7211405038833618
1.6777216e7,1.6777216e7,229.0,0.0656079649925232,0.7040478587150574,0.7696558237075806,0.005252361297607422,0.7162886261940002,0.7215409874916077
1.6777216e7,1.6777216e7,230.0,0.0656861662864685,0.7044400572776794,0.770126223564148,0.005246758460998535,0.7156816720962524,0.720928430557251
1.6777216e7,1.6777216e7,231.0,0.06375086307525635,0.7058833837509155,0.7696342468261719,0.0046457648277282715,0.7167090773582458,0.7213548421859741
